FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.8667094503,58.8692754156,58.0355658071,57.5782275226,60.9298112791,63.4102176693,64.3876990343,65.3863084079,60.8059173341,59.355646127,64.9012701355,73.8428286085,76.4846400841,79.7061988536,88.999961187,89.7922993718,97.6656365288,98.042422831,..,..
PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115.3361241169,118.4141723658,23.8608375043,69.4484401496,65.0551997827,..,..,..,..,..,..,..,..
GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.4057478905,56.9044515955,71.9371804721,69.938113606,66.6691828995,64.9581962295,53.8060493693,43.8362208109,35.0762986081,27.9581002972,22.6871259499,27.0177714561,34.6114517603,36.7997202691,32.4597615413,32.5306981139,33.920660979,35.3784896169,41.2822252746,..,..
DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.0100829162,21.8150398785,23.9610810938,27.1304795402,27.1394150654,35.056454331,36.9011898335,37.7503825448,37.7190409418,39.1501685328,38.3134733142,36.7687226185,38.1406243635,39.7905480884,41.6860152734,43.3061985518,42.3114593127,39.6063233369,41.986891722,46.1188970361,54.3262559785,53.944811921,55.6051641252,52.6778688293,53.5331557185,50.469991625,..,..
GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.6375581343,45.2960658321,63.4994749846,65.9877924464,76.3467221787,75.1637896313,77.3276776246,75.1513671875,70.8609865471,81.1039530392,85.4673264407,91.3890988918,93.2887428139,91.4216472978,88.5424624137,..,..,..
GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.4806851424,17.7517913078,15.8312193134,13.6225081203,13.1619490409,11.4049990175,11.2418328745,11.3452176738,11.2801678443,13.4701885924,16.9838230126,19.9465031066,18.3935997671,20.7110411048,21.7859460652,21.262478677,21.8766768091,21.6355735671,20.0539762261,23.0172811284,24.4197433757,24.1625607797,24.3112765154,24.8099135659,..,..,..,..
GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.9231783298,40.6712352194,42.8176248749,43.568255317,45.895099174,54.170215875,55.433925959,55.3921116786,56.989711774,55.7636589445,53.4653522734,59.8435392277,61.9552190139,64.0522606154,64.9909287802,65.1723898902,63.4815428023,62.6867868925,68.7767879698,79.5573629428,85.4456610664,90.4789677821,95.1002555073,95.8293376476,100.4399243275,101.1210704913,..,..
HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.4388811155,75.6995804951,86.3689535653,83.565894747,86.3161581249,75.1345247356,67.3954136825,64.0733128959,66.5556697899,61.0129421311,59.2842421091,58.9777641242,59.7714996864,63.0485220678,65.2587878261,68.5566510062,69.1691438077,72.4530534797,80.8622802883,81.5808372622,90.8417685577,94.3423283557,94.5103699632,98.0829840654,96.5185664807,..,..
IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.6721344078,31.0615890664,37.3440165312,42.7130628539,43.7473677359,45.9693822636,45.2366788679,68.2272891841,63.4404502254,59.4933768592,58.7762602285,60.9413367612,57.0261320882,55.0478780516,48.709511359,38.4574131334,43.3396713472,41.203520996,79.1091867795,99.0115392412,105.7340492139,112.9559944446,112.321724351,102.5104137916,101.3949103854,87.1056292839,..,..
IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.4698338479,50.6862072518,50.3525778148,52.4595911752,50.2647880907,48.1337193724,46.341478235,51.0463673628,50.9995245517,52.0472336966,55.7478935772,59.8158208524,63.398473014,63.0308517442,63.4392220326,63.1096906693,60.9597147954,58.2454457322,57.8686743432,56.005459602,52.1835718675,51.5565536601,50.6780305619,50.3118273627,..,..,..,..
IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.7414523316,40.2756295664,42.7093574261,37.4975968522,36.5705901606,30.8043248823,23.9231422091,72.4853185253,55.2040876649,45.2079671076,..,..,32.224126531,29.7173962466,..,..,..,..,34.2250281913,29.9973061983,26.166159278,24.8651446693,25.0344008433,27.7819272179,27.4216121994,30.2949749609,..,..
IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.0678037145,49.1811748022,38.9019685708,35.0596872478,33.6857033259,32.4979106131,30.8786211772,30.7550822112,26.9960028797,26.9198016376,46.7708989456,66.8668776021,83.1961699401,110.5476211071,129.8442598312,132.3633351381,122.6576428331,91.7725413216,..,..
IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156.0969877653,141.2620962209,137.8711263549,135.5040342331,125.7772305211,104.7768373218,102.9514850185,97.4224768924,98.2878081582,91.4080919328,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.6594624354,77.7200244882,..,..,120.1096379691,126.2226986331,127.4999784871,128.8698079114,118.541289708,113.4197684928,112.2192634085,110.3948850207,106.5745881116,108.052975651,109.8264103592,106.2106047484,101.3211288341,104.6142897166,116.1853412667,114.788054424,108.5255707076,127.2433880771,135.1558811107,148.9785125067,150.3878501995,..,..
JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120.4243300132,118.7206013029,104.5440695485,94.8828202876,81.0447929289,82.8598782476,82.0913529021,89.5281907458,98.9506794653,118.7002762606,127.7729088187,127.4331817047,122.0081232003,121.0024333263,117.6949674629,112.9904971817,120.4172682066,..,..,..,..,..,..,..,..,..
JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.7735116709,38.9222511966,39.7423547781,42.779520126,56.1732846803,62.7760043719,66.624667725,74.5805660474,82.1894839498,93.238087504,102.3905176702,106.4491544058,115.9470156372,125.9360920542,131.4620702258,131.5738873812,131.6229682032,134.8213294935,139.7979358026,158.4155497129,161.5964020666,177.4877927427,185.1237238291,187.4163214591,193.4334764784,197.9528605668,..,..
JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.7995999702,129.9996619337,152.5908900122,125.6132527365,116.4190163129,105.0652372104,106.2211001829,100.3805765151,101.171867626,99.9159494888,93.7150185142,90.8256482983,85.0745468121,88.9180503307,89.0247017437,79.9519239759,72.625163704,69.958912019,56.7844436879,61.0056667834,61.3734574861,61.8545463656,66.8235277364,75.6124455902,79.9280821023,..,..,..
KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.5229632513,8.8013100723,10.4981138466,10.8406391539,12.6469696267,19.3079160616,..,..
KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.8017948111,52.6441122981,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.5498590629,10.3973924678,10.1501313366,9.3519701929,8.3228112121,7.3525314675,7.0014848044,8.8706056845,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.8831703385,36.6739436148,38.3878017121,39.7437106768,..,..
XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.6051681315,71.4341882022,73.9064124332,111.2169191432,132.7338177538,114.5343924102,99.3309719517,..,..,..,..,..,..,..,..,..,..,..,42.8083946064,37.8705870315,69.6895208105,..,..
LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8125877821,19.1589105419,19.3990605289,21.5266095105,21.4197104743,22.4078100883,23.980523985,20.8220033318,21.7942013188,21.6917917143,37.0991940605,62.2094182959,74.9757996856,65.6337571635,62.4385602874,59.1422159993,63.2792388344,56.8605250211,..,..
LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.9088659794,106.957053807,128.6412691149,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.5909490314,..,..,..,..,..,..,..,..,..
LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.7194253915,32.6822241429,..,..,..,..,..
LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.9976483495,8.999921961,9.4567010296,9.1795205374,8.8284173611,7.8875549036,7.560803921,6.9248670385,6.0243380158,5.1180494926,4.2726291176,8.8914959729,11.9412462193,11.8975146642,13.66932443,12.7352187571,13.977483695,14.5398612303,..,..
LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.4746851639,53.0204558784,53.0832894609,54.6116557341,..,..,..,..,57.3904625267,54.7207732289,..,..,54.5098211916,54.8526425015,..,..,..,..,45.8688212126,45.7618385953,42.4939605277,41.9113823814,41.3614922427,41.9312794419,..,..,..,..
LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4343494655,1.8899537623,2.5328731918,2.8025543413,..,..,..,4.381280821,..,..,4.9899364485,4.6348041245,4.493630614,3.7967776767,3.9858708233,3.6389155605,4.3680054511,4.6294874651,12.1388630808,12.9773238561,17.8924127501,17.250016239,29.987663677,30.0082086604,31.3764562612,30.4070615442,..,..
MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109.4092100478,139.9330753741,131.5496484902,125.6212384534,183.6515950209,119.8095620783,..,..,..,..,111.8794613933,96.7681619994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.2734146419,28.0301095495,27.4257346508,41.4204771687,36.2569334752,40.6328150545,39.5422371324,55.389284542,..
MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.5366179323,73.3198641238,64.3777251279,55.6921593793,47.6199733961,41.0698874465,..,..,..,..,..,..,43.0474515412,45.0766412987,45.6965419187,42.0675597614,40.5884641486,40.0881257703,39.7997545289,50.8357553824,49.5598230655,50.0286816425,51.6464847913,52.9993039555,52.6747537656,54.4915282068,..,..
MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.7823377635,35.5734695506,41.6154638148,45.5515611289,44.2117002449,47.3520580908,43.035276363,39.6703877256,40.9867359655,40.1262984219,40.8644099852,31.2308703408,33.5908378331,30.6059734151,27.8308610159,35.2467424059,31.5541273913,31.2299284403,32.6683328705,50.4069355337,61.1401469945,64.8949484385,..,..,..,..,..,..
MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.9116993561,52.9265857269,56.8779064414,66.6405170627,69.8052683972,..,..,..,..,..,..,..,..,185.5507423658,193.2453378457,195.2083401651,179.9826546554,172.0587867899,77.0489337054,82.405939465,81.2921130389,84.3955459346,83.8663708822,84.2540234496,84.5835363389,80.8316335324,..,..
MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.4252028398,39.7440252468,31.8364393111,30.104219974,30.9649091669,32.6150707806,35.5048516269,35.5853955032,33.4031362621,31.6099817936,32.4340531072,30.4359908392,53.1227218347,61.0046942914,53.2165579095,57.0901863962,50.8653026428,47.8504845011,43.0201509917,46.2353130698,48.9456320201,49.6565521538,49.1047044866,..,..,..,..,..
MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.3684059807,38.0588847157,28.1120911052,20.2446701474,28.1828350361,33.9955244435,26.0254438774,21.5024579255,23.3288420865,21.2194288767,19.7461544841,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.7928071368,25.6959088814,24.3870453683,25.284328244,27.2327998939,26.4471499935,23.4779191504,30.0875315227,..,..
MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.6287488252,40.1229860454,48.0871785254,85.8247861792,77.8983143065,73.0188822349,60.7753291164,59.559250639,52.5339189609,51.9546574016,32.425216395,29.1790519571,23.2397523836,18.4426494931,27.6322264363,26.3229814691,23.709055867,24.3259057045,23.6876927669,24.8099955377,25.2940120591,..,..
MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.6216733834,41.4415301033,51.4345298378,37.0712826765,49.4796320306,54.6275786922,71.5753340452,83.9144976967,78.4183277087,69.0997980939,..,95.7255313439,..,..,50.4944776193,43.5140123875,..,59.5071151381,..,..,..,45.8865581444,..,..,..,..
MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.1967599759,62.0674162758,70.9378689832,74.1231315612,69.8259155221,68.3949152788,..,64.4624151446,61.1859346068,61.617133824,..,..,54.0303385454,..,..,..,54.8056299259,50.9355551094,45.4427659043,47.503630677,50.9624992353,55.6277203238,..,..,..,..,..,..
MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9935714486,15.8082771032,16.9449717307,23.1056935631,20.6628679154,23.2639597907,22.9538981759,..,..,..
NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
