EAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,,,,,,,,,,,,,,,,,-0.1055882086,-3.1143588424,-5.8989295194,-4.4465087722,-3.5880070082,-4.5757216627,-5.9308012253,-0.6704568578,-1.6141892382,0.4431720847,-3.8004083052,-8.5117478614,-5.2099747977,-5.1472810949,-2.3623166244,-4.1675164389,-0.6742477865,-4.4822993232,-3.9558453578,-4.0928855632,-0.217391363,-1.6219698172,-7.4994915601,4.6734907527,6.0707064666,-2.2526093017,-4.2699471919,-1.1926746831,-1.3101966475,1.1417941068,3.7176301623,3.6984336697,2.8567606778,0.4909531464,-2.2804258626,-0.509317812,-0.1747860108,-0.979824077,-0.5137598984,-2.1159469621,1.4456033781
EGY,,,,,,,,,,,,,,,,,,-5.5577369562,-6.2228483728,-8.3014558701,-1.9047618592,-9.1212143934,-7.2315093153,-1.1712943811,-6.1571063656,-5.2358279838,-4.0173300415,0.0497257082,-2.9700899214,-3.3003703826,5.3952643321,9.1126571351,7.8125025162,5.4488505155,0.0597325714,-0.4222127451,-0.2838988666,-0.9058273787,-3.0249157968,-1.8022128739,-0.9725702734,-0.3978203513,0.7084748482,4.5141059904,4.9739245147,2.3446317623,2.4518990222,0.3154531579,-0.8688218872,-1.7722816772,-2.0575789093,-2.3236681373,-2.4955904938,-1.2244866921,-1.9546711338,-5.0455662282,
EMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3881615199,22.9118331354,23.243440942,-5.4442154308,-8.6147416787,0.714678103,-39.266696005,-30.3042402011,-14.8161574839,,,,,,,,,,,,,,,,
ESP,,,,,,,,,,,,,,,,-3.4010338688,-3.9111847355,-1.8587487396,0.780977368,0.3534882848,-2.4037775867,-2.6516791015,-2.3268908894,-1.7674056731,1.0356838995,1.5448878825,1.5617052103,-0.0828825151,-1.0117561728,-2.6411133389,-3.3656079243,-3.4394947721,-3.42293917,-1.1083332146,-1.2075390061,-0.3208898533,-0.3485147255,-0.1409339514,-1.1752012978,-3.2955107429,-4.4279936498,-4.4011958976,-3.7245883634,-3.8691369146,-5.5889113433,-7.5180941879,-8.9950857892,-9.6756410523,-9.3300881348,-4.2506100323,-3.9371028038,-3.1626753702,-0.255975705,1.5240579322,1.0285747832,1.358553549,1.9541214694
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6080853294,-8.3907769833,-11.0877002942,-8.5174305822,-5.1449170971,-5.2589023937,-5.198040659,-10.6437291314,-11.3422340204,-11.3539753596,-9.8985176101,-15.2412387755,-15.7540419864,-9.1616133491,2.674124621,1.763216706,1.3328895866,-1.9302186803,-0.3434605251,0.860158686,2.1955404082,2.6662111528
ETH,,,,,,,,,,,,,,,,,,,,,,-3.4064191965,-2.5290046605,-1.9830291255,-1.6068646216,1.1209996986,-3.3217891839,-2.0599689119,-2.0857784584,-1.2581803453,-2.4128467532,0.7657639435,-1.1432050344,-0.5662057143,1.8103289949,0.5138036075,0.9308573731,-0.4686328836,-4.2542915505,-6.0412198036,0.1632680562,-4.5362059654,-1.7404652452,-1.5815071983,-6.5918937225,-12.6419842588,-11.6871605564,-4.2014459808,-6.6713955773,-6.753483621,-1.4212351901,-2.4506716525,-6.8926903618,,,,
EUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,,,,,,,,,,,,,,,,-7.2560130524,-3.4957138256,-0.295546228,1.875268835,-0.3659176994,-2.6129551894,-0.9110765566,-1.7471854143,-2.2038415752,-0.0389899229,-1.4419560409,-0.9421661717,-1.8893875906,-2.4691146513,-4.8688319821,-4.9197178403,-5.3238134516,-4.54240871,-1.2716312835,1.0747453564,3.8981984177,3.7869818069,5.2295490235,5.4799377403,5.9491392793,8.3849384919,9.3441670274,8.6545264691,4.9886688529,6.3741854777,3.8097110127,3.7905248258,3.89221384,2.1678235571,2.0363593979,1.278321866,-1.7904878365,-1.9552988075,-1.5972357174,-1.3128432813,-0.599752711,-1.0773741367
FJI,,,,,,,,,,,,,,,,,,,,-5.7624335367,-1.4547744949,-13.0473123985,-7.05613041,-4.930736221,-1.5612060938,1.6407792043,1.2998955348,2.3205800525,6.3556903153,0.6327243592,-7.0302634695,-4.9315818036,-4.0003718765,-8.4435237831,-6.1778618811,-5.7200275429,0.6358768407,-1.6308045954,-3.6151229381,0.6535352176,-1.514484627,-4.072227924,0.8545579236,-2.2672621688,-9.2114745574,-6.8357637655,-16.3094609938,-11.3653395007,-14.9413335326,-4.3288557228,-4.7589853426,-5.1664551052,-1.4340487308,-9.7118838649,-7.5839275545,-1.6493403703,
FRA,,,,,,,,,,,,,,,,0.7570033796,-0.8987998415,-0.0984545187,1.3899939147,0.8348841873,-0.5981789813,-0.7789669414,-2.0588637784,-0.9193721446,-0.1644609005,-0.0062316516,0.3137267795,-0.4737832908,-0.4512838262,-0.4534423152,-0.7797556512,-0.5110099521,0.2763797158,0.6758754518,0.5290440754,0.6733579062,1.2736980503,2.5878627977,2.4953393467,3.3790054883,1.1782570569,1.5161831874,1.1754923425,0.8648007178,0.4319039969,-0.0062043226,0.022212552,-0.327603991,-0.9640421818,-0.8188630872,-0.8324761676,-1.0301469443,-1.2264077799,-0.8681252148,-1.104590753,-0.1998396183,-0.9227198203
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2561503037,15.6420386604,9.336935938,12.6591069496,9.9129176952,-0.4411976723,7.7022458781,1.8014459514,1.0781179997,-3.5365006628,-1.2671320394,-1.0914682388,6.2696693851,7.8705619384,,,,,
FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7847198074,-8.3547306992,-14.2517503928,-7.3141575864,-0.6883825702,7.0448200407,,
GAB,,,,,,,,,,,,,,,,,,,3.0916172107,8.1725100838,8.9692545897,10.442115293,8.5507612078,2.8878743326,3.1641177227,-4.865044985,-31.0681259014,-13.6844773326,-16.052009438,-4.5907899663,2.8174750093,1.3843318133,-3.006228627,-1.1210866894,7.5727537865,10.3786085974,15.60608257,9.9751379721,-13.2831007617,8.3720998787,19.7518160189,10.3088640897,6.3655125893,11.7879017461,11.919101337,20.9641092076,,,,,,,,,,,
GBR,,,,,,,,,,,1.5078970529,1.8343277177,0.3138021082,-1.2525474676,-3.6134497244,-1.4332884461,-0.5933585789,0.05513511,0.6441190647,-0.1782795706,1.2146243489,2.6123898595,1.550281607,1.0807797344,0.3972860796,0.6773700249,-0.2200927953,-1.6895094108,-3.881471694,-4.6509063162,-3.5503118456,-1.6644994653,-1.9670259552,-1.6696148711,-0.8790815356,-1.0177092326,-0.7414761445,-0.0912536931,-0.3247792128,-2.4156207544,-2.1387475856,-1.9340588413,-1.9993725526,-1.6603103366,-1.7540325323,-1.2048975033,-2.2360424164,-2.4564178421,-3.5240714169,-2.9037711599,-2.7510476032,-1.7756001643,-3.669077201,-4.409583955,-4.658023529,-4.284049119,-4.4113147373
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.6473158394,-7.6297216287,-7.0856527571,-5.7561946333,-6.1248117426,-6.3904592483,-9.5801546461,-6.9464113986,-10.8378058812,-15.3686128572,-19.5731816546,-21.9640881505,-10.5905329853,-10.2928119697,-12.762605659,-11.6931987544,-5.7908032557,-10.6038801065,-11.9539805435,
GHA,,,,,,,,,,,,,,,,0.6253895604,-2.6776477081,-2.5003878456,-1.2543515273,3.0719532851,0.6793802165,-9.927474112,-2.6580766081,-4.2433577163,-0.8793639838,-2.9726871417,-1.4896284752,-1.9291286863,-1.2909206025,-1.7879705785,-3.7900046491,-3.8209692243,-5.877857557,-9.3660081093,-4.6762267051,-2.2226905066,-4.4246672899,-5.8546790426,-6.9740966698,-12.4919765984,-7.7546801208,-8.0428057324,-1.7066480757,1.3323006676,-6.6452403843,-10.2930225615,-5.1744872495,-9.6078256514,-11.6641835757,-7.303012543,-8.5388015131,-8.9503349379,-11.7113624687,-11.9318612229,-9.5673400786,-7.4827926111,
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4433549386,-1.8735874097,-9.2907936746,-7.3893021789,-7.611894121,-9.5797838557,-7.9978681838,-1.7318970236,-7.3297059889,-5.860759444,-4.5817141752,-2.4070319673,-4.3046310516,-5.808442535,-4.6769053174,-2.1004475793,-6.767835649,-5.3754389815,-4.4281108485,-5.4591788252,-7.5504197198,-10.9959106633,-9.7038754649,-8.7498193318,-6.9031461855,-22.9186400384,-18.3267671185,-18.6296717157,,,
GMB,,,,,,,,,,,,,,,,,,,-27.3487364046,-17.8871816338,-37.5708825898,-19.9435671304,-9.9287276766,-14.7746801943,3.72641376,3.4057766576,1.6651898469,6.455663666,12.0964392742,5.4593673757,7.6239921806,1.7322394718,5.343405646,-0.6841258746,1.0850429239,-1.0354898761,-5.5502033817,-2.8562305168,,,,,,0.5411964201,-5.2388700513,-6.9518297042,-10.0142192846,-7.3112367705,1.1238829424,6.994718758,5.90713761,12.1413330961,6.3579880732,,,,
GNB,,,,,,,,,,,,,,,,,,,,,,,-48.0293948605,-44.0158231594,-47.299624494,-52.6914877549,-38.3182897406,-25.9439391612,-33.9296107078,-37.6277868908,-18.5651867232,-29.3201757465,-42.8533883849,-26.1646348643,-19.4974964018,-13.852197762,-16.4448030006,-2.3757125239,,,,-2.838065734,-0.3049979628,-0.06031559,2.6104420074,-1.7866395546,-6.7714290009,-4.4062557164,-3.330528713,-5.7651669295,-8.3643759915,-1.2709725722,-8.361135086,-5.1145079183,,,
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.9287140393,-16.4506693162,-23.7875569121,-16.9395656299,-36.7145095638,-7.8500360521,2.0896242048,-0.3787843543,-86.9941807626,-147.9973038083,,,,,,,,,,,,,,,,,,,,
GRC,,,,,,,,,,,,,,,,,-2.9820715721,-2.9715642215,-2.1572071777,-3.4617016616,-3.8870545155,-4.6001158826,-3.4640600177,-3.7993988093,-4.4398144511,-6.8505681794,-2.9727067711,-1.862831304,-1.2562076325,-3.2348502422,-3.6131990832,-1.4967202019,-1.8412613639,-0.6865237213,-0.125212473,-2.0923686327,-3.1221374231,-3.39485993,,-5.1177653246,-7.5458463106,-6.9020020439,-6.2286227502,-6.3407474305,-5.6028744076,-7.3585264246,-10.8171992433,-13.9992370758,-14.4762983332,-10.8827698089,-10.1132320789,-9.9315758856,-2.512361919,-2.0622311379,-1.5824033457,0.1116948318,-0.5811994142
GRD,,,,,,,,,,,,,,,,,,1.8286826196,1.1867298791,-1.0867211521,0.2441295085,-11.9944848172,-14.1117135186,-11.3047029073,2.6110860673,1.6539078423,-10.1739078609,-13.5773457167,-11.7493067008,-13.5871554173,-16.6261210745,-15.9830782069,-10.4438176994,-14.0981468031,-8.6534332584,-12.218224583,-15.4008300614,-17.6170961446,-18.2799850269,-11.5657809675,-16.9401477709,-19.7664312101,-23.2352735745,-24.6925391871,-10.9666074274,-27.7927708967,-32.4546931601,-31.8654586426,-30.50484,-25.5631758233,-26.4459470956,-26.5855986777,-24.1539097102,-25.2597060691,,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,,,,,,,,,,,,,,,,,,-0.644101792,-4.4559020704,-2.9785876922,-2.0726769645,-6.6534996229,-4.578410161,-2.4740330398,-3.985216431,-2.5335200005,-0.2433640596,-6.2461183727,-5.2795328872,-4.3646656846,-2.7829609837,-1.9529884249,-6.7609488662,-6.1552942297,-4.8162108491,-3.9036572596,-2.877220007,-3.5609701236,-5.3574387687,-5.6003455518,-5.4414640313,-6.699018458,-5.9435614454,-4.7413077241,-4.8586963914,-4.5605923939,-5.0411413096,-5.2343516981,-3.6126865564,0.7230577962,-1.3625483956,-3.354691788,-2.5990437445,-2.5089700297,-2.0941631323,-0.1511740345,1.3223632117
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,,,,,,,,,,,,,,,,,,-21.6789836852,-5.831156319,-15.6289044598,-21.3046757248,-32.1724658909,-29.3183213393,-32.1841278737,-22.2166974861,-21.3066746943,,,,,,,-37.620148055,-31.705499241,-23.1005343564,-21.6794068488,-4.6356282671,-8.4230140768,-7.7487975503,-7.1248139037,-11.534124152,-13.0550651852,-8.6233042058,-6.0113541045,-2.5340532343,-11.6705382325,-12.3858471251,-9.5198350185,-16.7150705612,-11.3839828983,-10.9040642409,-14.4488147273,-12.8604111907,-15.2517993939,-12.5177771688,-4.5361070308,
HIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6991320328,6.4339880453,4.3949719214,6.1342714367,7.8924076682,10.7871303933,9.9481189084,11.8822692389,12.6876656291,13.0221966459,14.9909256312,9.8836541742,7.0033028103,5.5564178789,1.5791590734,1.5200321053,1.3920140392,3.3173670203,
HND,,,,,,,,,,,,,,,-10.0483325257,-9.9733096085,-7.7707718016,-7.7088951096,-8.1471886019,-8.5320899074,-12.3460636721,-10.7359460897,-7.8612146399,-7.1238220202,-9.5344983429,-6.0488865071,-3.0759961822,-3.9487233872,-2.7899521797,-4.7781383734,-1.6858642418,-5.6184815496,-7.5449904255,-8.8656180087,-10.0018745756,-5.1367238116,-8.3142516174,-5.8372009589,-2.8391748772,-4.4839096711,-7.1550807903,-6.3266605448,-3.62145871,-6.7911798726,-7.7904222138,-3.146424151,-3.7256979386,-9.0925722814,-15.445236305,-3.8159723672,-4.3028016434,-7.9540713084,-8.5314535726,-9.5272939641,-7.3102036767,-6.1955771813,
HPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4405728547,-4.6094483543,-10.4927105869,-5.3840969638,-6.4242965342,-2.3114739031,-2.8685464377,-6.9270283941,-6.1455254742,-4.330188764,-5.4577775986,-6.4339637151,-7.2419938888,-8.816458557,-5.0365014458,-1.4990331579,-0.6036263312,-0.3681459711,0.9813112797,0.7849646753,5.1186321504,
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6347587174,0.3216474198,-0.6298403275,-1.0790890151,-3.0949272718,-4.7366868109,-1.4285931841,0.7709651519,-1.4401527803,-2.8885845592,-3.6675074601,-2.5617807488,-1.5126813975,-1.7632820576,0.1635131666,-1.7877491957,-1.4574054744,-3.1276418661,-1.8556140061,-1.5375408176,-4.3053226924,-5.4643395324,-6.3556036032,-9.135767499,-2.6833041127,
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1635071495,0.9113219655,-10.6545502961,-9.4183627435,-3.4066867729,-3.7240037484,-4.11830445,-7.1204819276,-7.9086963654,-8.4646598774,-5.8375851567,-6.3980402666,-8.0316246967,-8.5329253649,-7.0019676657,-7.0722138785,-7.1481539656,-6.9496125079,-0.7634192821,0.2658969111,0.8082932553,1.7190168617,3.7825677162,2.0268263767,3.2747335501,4.8691518486
IBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDN,,,,,,,,,,,,,,,,,,,,,,-0.6618471607,-5.9051592401,-7.8196439801,-2.1872941311,-2.2546740056,-4.8915582087,-2.7630851662,-1.6571733198,-1.1730897295,-2.8151305106,-3.6528272009,-2.1714175336,-1.3328548701,-1.5783629154,-3.1815838591,-3.3702822738,-2.2660591852,4.2924639876,4.1306018458,4.8430645285,4.3010485314,3.9985269078,3.4530428767,0.6085613299,0.0970882466,2.9787086909,2.427264127,0.0246933253,1.9697705502,0.6812772844,0.1887039533,-2.6602736041,-3.189964829,-3.0881690763,-2.0340917711,-1.7534733349
IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,,,,,,,,,,,,,,,,-0.1518299564,1.5578831424,1.7680002064,0.5110977483,0.0333466063,-0.9710221093,-1.4134087499,-1.2742743851,-0.8994356623,-1.1040415399,-1.80488115,-1.8593229329,-1.8782979268,-2.4410236955,-2.3323948809,-2.2215704303,-1.6103930947,-1.5772831493,-0.680698119,-0.5191174089,-1.5650079966,-1.5364496637,-0.7226538155,-1.6604745527,-0.7130600459,-0.9956249094,0.2944223734,1.3894759774,1.4630777373,0.1115060956,-1.2712980113,-1.0104197868,-0.6723516242,-2.6093698323,-1.9779166809,-3.2907953509,-3.4292882641,-5.0048889822,-2.6456662428,-1.3419656951,-1.0634225799,
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3778465156,-3.3849879473,-5.1289740158,-5.5641521856,-2.1213278409,1.0475514701,1.175343234,4.0940838773,6.0340520637,3.478479892,10.2098379206,4.879557826
IRN,,,,,,,,,,,,,,,,,11.2555532835,3.4937912072,0.1333430492,13.2401277129,-2.5836596087,-3.4288791691,4.5518512148,0.2289512624,-0.2551197596,-0.2641749426,-2.4653917131,-1.559585153,-1.5187977263,-0.1585110084,0.2619913859,,,-6.6124261319,6.8985233862,3.4827079082,4.3453730439,1.9426055578,-1.9396625593,5.7576541401,11.3886353724,,,,,,,,,,,,,,,,
IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.6768237832,4.116346194,17.4688441904,21.6089269713,-1.0106496136,4.6841275738,14.0651667276,13.5508561277,9.6272989035,10.4103855263,2.2941968189,
ISL,,,,,,,,,,,,,,,,,-1.4199841168,-2.173777628,0.7897859593,-0.6535199291,-2.2381774587,-4.1885412774,-8.0672995457,-2.0153984942,-4.5916901458,-3.8192894907,0.4002792105,-3.3834143143,-3.7553878607,-1.7835666361,-2.0482745707,-3.8636166226,-2.2457237373,0.5878694,1.7949688898,-0.6491145292,-3.1333201644,-3.1586676694,-7.2955339303,-5.8110369506,-8.9848323301,-4.8268279926,0.7333357222,-3.9102695213,-9.2691113288,-14.0135431873,-20.6740856205,-16.3126076664,-23.522586216,-5.1918898804,-2.3269163575,-4.1256937422,-6.3623642224,6.0476041223,3.9158322992,5.4717387664,8.1421305089
ISR,-1.5778333654,-3.2818225267,0,0,0,-5.186533212,-4.0201005025,-0.4962779156,-3.9835462221,-7.4118088566,-9.8441738021,-9.3134532405,-2.8814407204,-5.4168386298,-11.1752614175,-13.9850836009,-5.469310976,-2.4739402363,-7.2238365972,-5.1697010564,-3.9799483926,-5.8524597583,-9.1978833015,-8.6456885389,-6.0582893946,4.0946637191,4.298328448,-3.9667691639,-1.9089472179,0.4672669652,0.3112954486,-2.1605438714,-1.3303691913,-3.7615138988,-4.616463036,-4.7912956391,-4.7110383285,-2.8585527046,-0.8524836096,-1.6219279487,-1.5536642887,-1.5536330073,-1.065134386,0.5005138393,5.0893318022,2.830558534,4.4321642071,3.0772267958,1.4677502392,3.8270992277,3.3601456621,2.5551435056,0.5761875693,3.3226419992,3.8271928461,4.5562070823,3.8463820753
ITA,,,,,,,,,,,0.7224128169,1.3015882665,1.3691810458,-1.6242248354,-4.1584862351,-0.2891201816,-1.2759988301,0.9128815062,1.927110712,1.5096214407,-2.221856648,-2.4167063756,-1.7372472709,0.1465248496,-0.7345625627,-0.9070425855,0.3799123258,-0.319885228,-0.8046220524,-1.3861173377,-1.3961947636,-1.9564749672,-2.2251865698,0.7285070039,1.2047991325,2.1435260316,3.053915793,2.6049523937,1.5878531794,1.1218147343,0.0587999265,0.5251464599,-0.2669071715,-0.5922663345,-0.3593252685,-0.9188422657,-1.4799857998,-1.3855502087,-2.7960916666,-1.8449606285,-3.4405794764,-3.0118606353,-0.3760854848,0.9743730826,1.8378904042,1.4313234464,2.5786834525
JAM,,,,,,,,,,,,,,,,,-8.8941028369,-0.3908056186,-0.8205867496,-4.3916910064,-5.0794774884,-10.298545667,-11.4837917823,-9.2583671402,-13.1493486958,-12.8851436774,-0.5828121259,-3.796532987,1.2406021561,-6.4112636379,-6.7962557952,-5.8974962615,0.8071613053,-3.7863961744,1.6626386373,-1.7112842928,-2.1923466557,-4.4588660156,-3.8287280178,-2.45913792,-4.1145094267,-8.3495463992,-11.0791944017,-8.2276743628,-4.9410114164,-9.5616019995,-9.9353726679,-15.8930510165,-20.4207598397,-9.3654158945,-7.079965887,-14.2875674904,-9.7294066332,-9.5040072731,-8.018342897,-3.0157137383,-0.7343270111
JOR,,,,,,,,,,,,,0.816662451,1.3222713699,0.2852031276,3.2806544352,2.1153891197,-0.7864306167,-11.0821796749,-0.1976853571,9.562688182,-0.8876946607,-7.1083651699,-7.9399831283,-5.330383291,-5.2159282362,-0.6210957747,-5.2077895781,-4.6792575589,9.1190882612,-5.4599456126,-9.058889845,-15.7253053316,-11.2220556865,-6.3802850557,-3.8443120576,-3.2022268118,0.404862421,0.1782582003,4.9690914206,0.3260048043,-0.2677335648,5.2315019122,11.7552972102,0.3434767706,-18.04190508,-11.4627542567,-16.8006654872,-9.3485000938,-5.2190747224,-7.1217460245,-10.2496193091,-15.2278960642,-10.4305245351,-7.2792446493,-8.8805342742,
JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4273527034,2.1622119179,2.8440113354,2.5016321698,2.6739631367,2.0034630888,2.6454002393,3.1352055831,3.7796079639,3.5774565708,3.8555899582,4.6893298438,2.8209312783,2.7846884603,3.8751611235,2.1047102691,0.9691267819,0.8995554929,0.7497106177,3.0602748799,3.791258743
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0459251424,-3.5701793427,-3.605984164,-5.5337086946,-1.0135845741,2.002567633,-6.2724504093,-4.1578022243,-0.8841992461,0.7773231585,-1.8136317694,-2.4689195522,-7.9850199405,4.6837778218,-3.5736907076,0.9359941695,5.2945108374,0.5084994364,0.5016565231,2.6905933731,-2.9631555464,
KEN,,,,,,,,,,,,,,,,-6.5931311106,-3.4105900387,0.8172482392,-12.4296210804,-7.9044040093,-12.0608416969,-8.1930469556,-4.7474796364,-0.7902784444,-2.0494696479,-1.874784251,-0.621487108,-6.2986158447,-5.6405360047,-7.1279975071,-6.1486422817,-2.6169581667,-2.1945600247,-4.5528303274,-6.2801673258,-17.4462045848,-7.9794202948,-13.6527924868,-18.6798241249,-18.3406997513,-1.5693507911,-2.4663225841,-0.894975399,0.8884503203,-0.8187030176,-1.3465583369,-1.9764689459,-3.2293696027,-5.5232963029,-4.5608777645,-5.9217303231,-9.1300665603,-8.4404002316,-8.8420081147,-10.3171897252,,
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.3186016023,-4.9954581004,-14.1309080774,-23.2415099704,-7.83516137,-22.1096826976,-14.7114015596,-5.5548893903,-1.2453516146,-1.8259128053,-2.1973297319,1.3237546935,-1.5218282365,-10.0953913601,-5.9859605234,-13.8763703534,-4.314236854,-9.3454201094,-7.6973024525,-15.5252395286,-13.7584845645,-17.4198615364,-14.8633076442,
KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1015458934,-5.6100172394,-5.3963644307,-5.2727700031,-6.0956956457,-5.5626621693,-5.3325332248,-3.7244539621,-2.2057709684,-2.5048114708,-5.01128424,-3.4267285067,-4.8782968078,-3.214866732,-4.9000850022,-7.9210031114,-7.1277204022,-7.0944924429,-6.0527805289,-8.2719376881,-12.5650740826,-9.8744565018,,
KIR,,,,,,,,,,,,,,,,,,,,48.8699847601,6.2526255383,-8.6554105129,-6.5427466565,12.8307790017,29.1186591724,-5.3434969215,-8.1876413878,-9.8063873251,-4.2726994535,-3.7384713926,-23.0772511785,9.0216218469,-19.050093001,-8.7495133472,2.5214239679,,,,,,,,,,,,-13.0763361696,-5.4135904864,-6.5490260766,-13.4604971,-2.2032476289,-13.415049474,-4.4792819202,8.2656516835,24.0469936131,,
KNA,,,,,,,,,,,,,,,,,,,,,-3.9325784314,-5.942720238,-10.3366635971,-17.321571493,-4.5225311653,-6.2964045539,-7.1015692931,-11.4528571865,-16.6073202261,-20.7321214217,-22.5018062481,-16.9567017353,-6.5361988218,-11.7307586187,-8.7546348459,-15.16950735,-20.4170084801,-16.9116579346,-12.6878140782,-17.2305075078,-15.7443586159,-23.2950815477,-25.7902221838,-24.8559821637,-13.6062107643,-11.9153570477,-13.3774081341,-16.770518329,-27.5165349645,-24.9050736619,-19.6564735258,-13.5681560022,-11.5386604125,-7.9556187435,,,
KOR,,,,,,,,,,,,,,,,,-1.0409902034,0.0313601832,-2.0986208743,-6.2357312013,-10.5338773995,-8.8668935143,-7.1259553841,-4.0282942177,-1.8176466227,-2.0736369562,2.3907466698,6.0408529012,6.6282605193,1.7059776722,-0.8604279734,-2.3346026368,-0.6946699844,0.524458998,-0.9797346308,-1.753454003,-3.9844402106,-1.8448866859,10.7034938316,4.4530198553,1.8596303386,0.5065546351,0.7705164986,1.7453399404,3.8886328482,1.4090052249,0.3527583485,1.0505672927,0.3182637559,3.7245812322,2.6359449458,1.5514647361,4.157237256,6.215371507,5.9782450088,7.6614373763,6.9922202557
KWT,,,,,,,,,,,,,,,,49.3205680491,52.7668098782,32.26507647,39.5443481,56.7045242541,53.4302988986,54.6709155544,23.0018745752,25.4481658501,29.6244701426,22.3757787624,31.3682410891,20.3930736572,22.238367343,37.5784061987,21.0889314375,-240.5211922519,-2.2668811096,10.4366799041,13.0515355245,18.4466432647,22.5673078596,26.1403628526,8.5378741125,16.6311471031,38.9058805166,23.8562059583,11.1823918987,19.6845266965,26.0900839185,37.2169711355,44.619875424,36.0517574668,40.8690994711,27.3580937147,32.0477746647,42.9441585523,45.4541605103,39.901353457,33.1828882319,7.5273153095,
LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,,,,,,,,,,,,,,,,,,,,,,,,,-6.9146343487,-4.8169015125,-6.2526661027,-12.7015006193,-12.9724581509,-11.3858079888,-6.3427155972,-2.8791310469,-4.2915146277,-2.6887619034,-10.3847720312,-13.4218955057,-14.148691106,-11.7915627839,-5.9757322527,6.1673618101,-0.4892565663,-3.8068372199,0.470451535,-1.4681800961,-7.5319940223,-6.3528728209,2.181034084,3.301145997,1.4244127784,-1.0441712361,0.4111959976,-2.4974993633,-4.0492839932,-3.1489972586,-8.8808093813,-15.7360438323,
